Country,Region,Study_midyear,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP
Canada,British Columbia,2002.0,Pseudotsuga mensiesii,Temperate,Evergreen,Dry,8.6,1452.0
Canada,British Columbia,2006.0,Pseudotsuga mensiesii; Thuja plicata,Temperate,Evergreen,Dry,9.6,1610.0
Canada,British Columbia,2007.0,Pseudotsuga mensiesii; Thuja plicata,Temperate,Evergreen,Dry,9.6,1610.0
Canada,British Columbia,2008.0,Pseudotsuga mensiesii; Thuja plicata,Temperate,Evergreen,Dry,9.6,1610.0
Canada,British Columbia,2009.0,Pseudotsuga mensiesii; Thuja plicata,Temperate,Evergreen,Dry,9.6,1610.0
China,Tibetan Plateau,2009.0,"Stipa aliena, Elymus nutans, Kobresia Humilis",Alpine,Deciduous,Dry,-1.1,486.0
China,Tibetan Plateau,2010.0,"Stipa aliena, Elymus nutans, Kobresia Humilis, Stipa sareptana var. krylovii",Alpine,Deciduous,Dry,0.12,447.225
China,Tibetan Plateau,2011.0,"Stipa aliena, Elymus nutans, Kobresia Humilis",Alpine,Deciduous,Dry,-1.1,486.0
China,Tibet,2012.0,"Stipa sareptana var. krylovii, Stipa purpurea, Stipa aliena, Elymus nutans, Kobresia Humilis",Alpine,Deciduous,Dry,-0.15000000000000002,442.0
China,Tibetan Plateau,2013.0,"Stipa aliena, Elymus nutans, Kobresia Humilis",Alpine,Deciduous,Dry,-1.1,486.0
China,Tibet,2007.0,Kobresia humulis; Stipa aliena; Elymus nutans; Saussurea superba; Gentiana straminea; Potentilla nivea,Boreal,Deciduous,Dry,-1.7,580.0
China,Qinghai Province,2010.5,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9
China,Qinghai Province,2011.5,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9
China,Qinghai Province,2012.5,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9
China,Qinghai,2011.5,Stipa sareptana va.,Temperate,Deciduous,Dry,1.34,408.45
China,Qinghai,2012.5,Stipa sareptana va.,Temperate,Deciduous,Dry,1.34,408.45
China,Qinghai,2013.5,Stipa sareptana va.,Temperate,Deciduous,Dry,1.34,408.45
China,Tibet,2005.0,Mix,Boreal,Deciduous,Dry,-1.7,580.0
China,Qinghai,2008.5,Kobresia humilis; Saussurea superba; Potentilla saundersiana; Leontopodium nanum; Lancea tibetica; Festuca ovina; Festuca rubra; Stipa aliena; Elymus nutans; Helictotrichon tibetica; Koeleria cristata; Poa crymophila,Boreal,Deciduous,Dry,-1.6999999999999997,580.0
China,Heilongjiang,2011.0,"Glycine max, Triticum aestivum, Zea mays",Temperate,Deciduous,Dry,1.5,550.0
China,Heilongjiang,2011.5,Zea mays,Temperate,Deciduous,Dry,1.8999999999999997,556.0
China,Heilongjiang,2011.0,Zea mays,Temperate,Deciduous,Dry,1.9,556.0
China,Heilongjiang,2012.0,Zea mays,Temperate,Deciduous,Dry,1.9,556.0
China,Heilongjiang,2013.0,Zea mays,Temperate,Deciduous,Dry,1.9,556.0
China,Hubei,2015.0,Gossypiumhirsutum Linn.,Temperate,Deciduous,Dry,12.1,582.3
USA,Hawaii,2009.5,Metrosideros polymorpha; Cheirodendron trigynum,Subtropical,Evergreen,Dry,13.4,3341.5
Canada,Ontario,2011.0,Acer saccharum Marsh,Temperate,Deciduous,Dry,5.0,1050.0
Canada,Ontario,2003.0,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
Canada,Ontario,2004.0,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
Canada,Ontario,2005.0,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
Canada,Ontario,2006.0,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
Canada,Ontario,2007.0,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
Canada,Ontario,2008.0,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
Canada,Ontario,2009.0,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
Canada,Ontario,2010.0,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
Canada,Ontario,2011.0,Acer saccharum,Temperate,Deciduous,Dry,4.8,1068.0
China,Heibei,2004.5,"Bare soil, Triticum aestivum, Zea mays subsp.",Temperate,Deciduous,Dry,13.2,514.3
China,Zhejiang,2010.0,"Scirpus mariqueter, Spartina alterniflora, Pinus australis",Temperate,Deciduous,Wet,16.0,1273.0
China,Shaanxi,2015.0,Larix principis-rupprechtii,Temperate,Evergreen,Dry,6.2,770.0
Indonesia,Jambi,2013.5,"Elaeis guineensis, Hevea brasiliensis, Alstonia spp.; Artocarpus spp.; Fabaceae spp.; Hevea spp.; Macaranga spp.; Porterandia spp.; Sloetia spp., Aporosa spp.; Burseraceae spp.; Dipterocarpaceae spp.; Fabaceae spp.; Gironniera spp.; Myrtaceae spp.; Plaquium spp.; Porterandia spp.; Shorea spp.",Tropical,Evergreen,Dry,26.7,2235.0
China,Heilongjiang,2008.0,Zea mays,Temperate,Deciduous,Dry,3.5,533.0
Turkey,Şanlıurfa,2008.5,Malus domestica,Temperate,Deciduous,Dry,17.2,365.2
Turkey,Şanlıurfa,2009.5,Malus domestica,Temperate,Deciduous,Dry,17.2,365.2
Turkey,Şanlıurfa,2010.5,Malus domestica,Temperate,Deciduous,Dry,17.2,365.2
Turkey,Şanlıurfa,2008.5,Malus domestica,Temperate,Deciduous,Dry,17.2,365.2
Turkey,Şanlıurfa,2009.5,Malus domestica,Temperate,Deciduous,Dry,17.2,365.2
Turkey,Şanlıurfa,2010.5,Malus domestica,Temperate,Deciduous,Dry,17.2,365.2
USA,Wisconsin,1995.0,"Pinus resinosa, Populus tristis x P. balsamifera",Temperate,Evergreen,Dry,4.9,810.0
USA,Massachusetts,1991.0,Quercus borealis; Acer rubrum; Betula papyrifera,Temperate,Deciduous,Dry,6.0,1172.0
USA,Massachusetts,1988.5,"Hardwood, Pinus resinosa",Temperate,Deciduous,Dry,8.5,1120.0
USA,Massachusetts,1989.5,"Hardwood, Pinus resinosa",Temperate,Deciduous,Dry,8.5,1120.0
USA,Massachusetts,1992.5,"Pinus resinosa, Tsuga canadensis, Acer rubum",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,1993.5,"Tsuga canadensis, Acer rubum, Pinus resinosa",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,1994.5,"Pinus resinosa, Mixed hardwood, Acer rubum, Tsuga canadensis",Temperate,Evergreen,Dry,7.0,1080.0
USA,Massachusetts,1995.5,"Quercus spp., Acer rubum, Pinus resinosa, Tsuga canadensis",Temperate,Deciduous,Dry,8.22,1053.2
USA,Massachusetts,1996.5,"Acer rubum, Tsuga canadensis, Pinus resinosa",Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1997.5,"Acer rubum, Tsuga canadensis, Pinus resinosa",Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1998.5,"Pinus resinosa, Acer rubum, Tsuga canadensis",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,1999.5,"Acer rubum, Tsuga canadensis, Pinus resinosa",Temperate,Mixed,Dry,8.5,1050.0
USA,Massachusetts,2000.5,"Pinus resinosa, Tsuga canadensis, Acer rubum",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,2001.0,"Pinus resinosa, Hardwood",Temperate,Evergreen,Dry,8.5,1120.0
USA,Massachusetts,2001.5,"Tsuga canadensis, Acer rubum, Pinus resinosa",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,2002.5,"Acer rubum, Tsuga canadensis, Pinus resinosa",Temperate,Mixed,Dry,8.5,1050.0
USA,Massachusetts,2003.0,Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,2003.5,"Pinus resinosa, Tsuga canadensis, Acer rubum",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,2004.5,"Acer rubum, Tsuga canadensis, Pinus resinosa",Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,2005.5,"Pinus resinosa, Acer rubum, Tsuga canadensis",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,2006.5,"Pinus resinosa, Acer rubum, Tsuga canadensis",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,2007.5,"Tsuga canadensis, Acer rubum, Pinus resinosa",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,2008.5,"Pinus resinosa, Tsuga canadensis, Acer rubum",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,2009.5,"Pinus resinosa, Acer rubum, Tsuga canadensis",Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,1991.0,Betula papyrifera; Acer rubrum; Quercus velutina; Acer pennsylvanicum,Temperate,Deciduous,Dry,6.0,1080.0
USA,Massachusetts,1996.0,"Acer rubrum; Quercus rubra, Quercus rubra; Acer rubrum; Tsuga canadensis; Pinus strobus",Temperate,Deciduous,Dry,7.25,1111.0
USA,Massachusetts,1997.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1998.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1999.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,2000.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,2001.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,2002.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,2003.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,2011.5,Tsuga canadensis,Temperate,Evergreen,Dry,17.4,1100.0
USA,Massachusetts,1995.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
USA,Massachusetts,1996.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
USA,Massachusetts,1997.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
USA,Massachusetts,1998.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
USA,Massachusetts,1999.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
USA,Massachusetts,1995.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
USA,Massachusetts,1996.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
USA,Massachusetts,1997.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
USA,Massachusetts,1998.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
USA,Massachusetts,1999.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Medium,8.5,1050.0
USA,Massachusetts,1995.5,Tsuga canadensis,Temperate,Evergreen,Dry,8.5,1050.0
USA,Massachusetts,1995.5,Mixed hardwood,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1995.5,Acer rubrum-Sphagnum,Temperate,Deciduous,Wet,8.5,1050.0
USA,Massachusetts,1995.5,Mixed hardwood,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1995.5,Tsuga canadensis,Temperate,Evergreen,Wet,8.5,1050.0
USA,Massachusetts,1995.5,Mixed hardwood,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1995.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Wet,8.5,1050.0
USA,Massachusetts,1996.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Wet,8.5,1050.0
USA,Massachusetts,1997.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Wet,8.5,1050.0
USA,Massachusetts,1998.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Wet,8.5,1050.0
USA,Massachusetts,1999.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Wet,8.5,1050.0
USA,Massachusetts,1995.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1996.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1997.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1998.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1999.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1995.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1996.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1997.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1998.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,1999.0,Acer rubrum; Quercus rubra,Temperate,Deciduous,Dry,8.5,1050.0
USA,Massachusetts,2011.5,Tsuga canadensis,Temperate,Evergreen,Dry,17.4,1100.0
United Kingdom,England,2001.0,"Picea sitchensis, Grasses (mix)",Temperate,Evergreen,Dry,7.5,950.0
United Kingdom,England,2002.0,"Grasses (mix), Picea sitchensis",Temperate,Deciduous,Dry,7.5,950.0
USA,North Carolina,1972.5,Pinus taeda,Temperate,Evergreen,Dry,15.6,1150.0
USA,Hawaii,2009.5,Metrosideros polymorpha; Cheirodendron trigynum,Subtropical,Evergreen,Dry,16.428571428571427,3864.4285714285716
USA,Wisconsin,1991.0,Pinus resinosa,Temperate,Evergreen,Dry,4.2,586.0
USA,Wisconsin,1992.0,Pinus resinosa,Temperate,Evergreen,Dry,4.2,586.0
USA,Wisconsin,1993.0,Pinus resinosa,Temperate,Evergreen,Dry,4.2,586.0
USA,Alaska,2011.5,Eriophorum vaginatum,Boreal,Deciduous,Dry,-1.0,378.0
Brazil,Jaboticabal,2013.0,Brachiaria brizantha,Tropical,Deciduous,Dry,22.3,1424.0
Brazil,Jaboticabal,2014.0,Brachiaria brizantha,Tropical,Deciduous,Dry,22.3,1424.0
China,Anhui,2012.0,Cinnamomum camphor Liriope spicata,Temperate,Evergreen,Wet,15.7,1000.0
China,Shandong,2004.0,Triticum aestivum,Temperate,Deciduous,Dry,11.4,600.0
Portugal,Coruche,2011.5,Quercus suber,Mediterranean,Evergreen,Dry,15.9,680.0
China,Guangdong,2009.0,Eucalyptus globulus,Subtropical,Evergreen,Dry,22.5,1534.0
China,Guangdong,2007.5,"Acacia crassicarpa, Eucalyptus urophylla",Subtropical,Evergreen,Dry,21.7,1295.0
China,Guangdong,2008.0,Magnoliaceae glanca Blume; Liquidambar formosana Hance; Tsoongiodendron odorum Chun,Subtropical,Evergreen,Dry,21.7,1290.0
China,Guangdong,2011.8,"Castanopsis hystrix, Liquidambar forosana",Subtropical,Evergreen,Medium,22.6,1700.0
China,Guangdong,2013.5,"Castanopsis hystrix, Liquidambar formosana, Machilus chinensis, Cinnamomum burmannii, Tsoongiodendron odorum, Bischofia javanica, Schima superba, Acacia crassicarpa, Castanopsis hystrix, Eucalyptus urophylla",Subtropical,Evergreen,Dry,21.7,1700.0
China,Guangdong,2012.0,"Schima superba, Acacia mangium, Pinus massoniana, Ilex asprella",Subtropical,Evergreen,Dry,21.7,1676.0
China,Guangdong,2011.0,Schima superba; Cinnamomum burmanii,Subtropical,Evergreen,Dry,21.7,1700.0
China,Guangdong,2011.0,Pinus massoniana; Cunninghamia lanceolata,Subtropical,Evergreen,Dry,21.7,1700.0
China,Hubei,2005.5,"Brassica napus; Oryza sativa, Prunus persica, Sesamum indicum; Arachis hypogaea, Abies spp.",Subtropical,Deciduous,Dry,16.8,1577.0
China,Hubei,2007.0,Oryza sativa,Subtropical,Deciduous,Wet,16.8,1577.0
Australia,Queensland,2006.0,"Rhizophora lamarkii; Ceriops tagal, Ceriops tagal",Tropical,Evergreen,Wet,23.8,2120.0
China,Heilongjiang,2011.0,Pinus kooraiensi,Temperate,Evergreen,Dry,-0.5,717.5
China,Sichuan Province,2013.0,"Castanopsis platyacanth, Schima sinensis",Subtropical,Evergreen,Dry,10.0,2323.0
China,Inner Mongolia,2014.0,"Artemisia halodendron Turcz. et Bess., Artemisia frigida Willd. Sp.",Temperate,Deciduous,Dry,6.6,389.0
USA,Maine,1997.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,1998.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,1999.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,2000.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,2001.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,2002.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,2003.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,1993.0,Picea rubens,Temperate,Evergreen,Mixed,5.5,1000.0
USA,Maine,1994.0,Picea rubens,Temperate,Evergreen,Mixed,5.5,1000.0
USA,Maine,2005.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,1996.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Medium,5.5,1000.0
USA,Maine,1997.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Medium,5.5,1000.0
USA,Maine,1998.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Medium,5.5,1000.0
USA,Maine,1999.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Medium,5.5,1000.0
USA,Maine,1996.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Medium,5.5,1000.0
USA,Maine,1997.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Medium,5.5,1000.0
USA,Maine,1998.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Medium,5.5,1000.0
USA,Maine,1999.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Medium,5.5,1000.0
USA,Maine,1996.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Wet,5.5,1000.0
USA,Maine,1997.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Wet,5.5,1000.0
USA,Maine,1998.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Wet,5.5,1000.0
USA,Maine,1999.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Wet,5.5,1000.0
USA,Maine,1996.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Wet,5.5,1000.0
USA,Maine,1997.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Wet,5.5,1000.0
USA,Maine,1998.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Wet,5.5,1000.0
USA,Maine,1999.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Wet,5.5,1000.0
USA,Maine,1996.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,1997.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,1998.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
USA,Maine,1999.0,Picea rubens; Tsuga canadensis,Temperate,Evergreen,Dry,5.5,1000.0
China,Liaoning Province,2012.5,Zea mays,Temperate,Deciduous,Dry,12.4,600.0
China,Hubei,2013.5,"Brassica napus, Oryza sativa L. ",Subtropical,Deciduous,Dry,17.5,1437.0
China,Hubei,2012.5,"Oryza sativa, Brassica napus",Subtropical,Deciduous,Wet,17.8,1361.0
China,Hubei,2013.5,"Oryza sativa, Brassica napus",Subtropical,Deciduous,Wet,17.8,1361.0
China,Hubei,2014.5,"Oryza sativa, Brassica napus",Subtropical,Deciduous,Wet,17.8,1361.0
China,Fujian,2006.5,Casuarina equisetifolia,Subtropical,Evergreen,Dry,19.8,1250.0
China,Hunan,2013.0,Cunninghamia lanceolata,Subtropical,Evergreen,Dry,16.5,1200.0
China,Hunan,2012.0,Cunninghamia lanceolata,Subtropical,Evergreen,Dry,16.5,1200.0
China,Hunan,2006.0,Cunninghamia lanceolata,Subtropical,Evergreen,Dry,16.5,1200.0
China,Inner Mongolia Autonomous Region,2011.5,Leymus chinesis,Temperate,Deciduous,Dry,-2.5,300.0
Argentina,Santa-Cruz Province,2012.0,Festuca gracillima,Temperate,Deciduous,Dry,6.9,265.0
China,Sichuan,2009.0,"Deschampsia caespitosa, Potentilla anserine, Blysmus sinocompressus",Boreal,Deciduous,Dry,0.8,749.0
China,Hunan Forest Botanic Garden,2010.0,"Pinus massoniana, Cinnamomum camphora; Pinus massoniana, Cinnamomum camphora",Subtropical,Evergreen,Dry,17.2,1450.0
China,Inner Mongolia,2005.0,Ulmus pumila; Carex spp.; Leymus chinensis; Agropyron cristatum,Temperate,Deciduous,Dry,2.1,387.0
China,Inner Mongolia,2005.0,Ulmus pumila; Carex spp.; Leymus chinensis; Agropyron cristatum,Temperate,Deciduous,Dry,2.1,387.0
China,Inner Mongolia,2005.0,Ulmus pumila; Carex spp.; Leymus chinensis; Agropyron cristatum,Temperate,Deciduous,Dry,2.1,387.0
China,Inner Mongolia,2005.0,Ulmus pumila; Carex spp.; Leymus chinensis; Agropyron cristatum,Temperate,Deciduous,Dry,2.1,387.0
USA,New York,1993.0,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0
USA,New York,1994.0,Fagus grandifolia; Acer rubrum; Betula alleghaniensis,Temperate,Deciduous,Dry,4.4,1010.0
China,Shanghai,2009.0,Oryza sativa; Triticum aestivum,Temperate,Deciduous,Dry,17.7,1044.7
USA,Wisconsin,2005.0,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
USA,Wisconsin,2005.0,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
USA,Wisconsin,2005.0,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
USA,Wisconsin,2005.0,Populus tremuloides,Temperate,Deciduous,Dry,3.9,896.0
China,Inner Mongolia,2012.0,Leymus chinensis (Trin.) Tszvelev,Temperate,Deciduous,Dry,0.4000000000000001,278.7
Brazil,Amazonas,2000.5,Mix,Tropical,Evergreen,Dry,26.7,2300.0
France,Ferrand,2011.5,"Dactylis glomerata, Lolium perenne, Festuca rubra",Mediterranean,Deciduous,Dry,12.4,575.0
India,Dhanbad,2010.5,Cynodon dactylon,Tropical,Deciduous,Dry,22.0,1598.0
China,Inner Mongolia,2008.0,Leymus chinensis,Boreal,Deciduous,Dry,0.3,347.0
China,Mongolia,2013.0,Leymus chinensis,Boreal,Evergreen,Dry,-0.48,318.0
China,Inner Mongolia,2014.0,"Stipa grandis, Leymus chinensis, Cleistogenes squarrosa",Temperate,Deciduous,Dry,1.7,300.0
China,Inner Mongolia,1998.5,Leymus chinensis,Temperate,Deciduous,Dry,0.3,350.0
USA,Hawaii,1991.0,Metrosideros polymorpha,Tropical,Evergreen,Dry,13.0,2600.0
Canada,Western,2008.0,Picea mariana,Arctic,Evergreen,Dry,-6.9,259.0
USA,California,2002.0,Quercus douglasii,Mediterranean,Deciduous,Dry,16.3,559.0
USA,Iowa,2008.5,Glycine max,Temperate,Deciduous,Dry,8.9,935.0
USA,Iowa,2009.5,Glycine max,Temperate,Deciduous,Dry,8.9,935.0
USA,Iowa,2010.5,Glycine max,Temperate,Deciduous,Dry,8.9,935.0
USA,Iowa,2011.5,Glycine max,Temperate,Deciduous,Dry,8.9,935.0
USA,New York,2008.0,"Fraxinus spp.; Salix spp.; Acer spp.; Quercus spp.; Populus tremuloides; Juglans nigra, Cornus spp.; Lonicera spp.; Elaeagnus angustifolia, Solidago spp.; Carex spp.; Asclepias syriaca",Temperate,Deciduous,Dry,8.8,1030.0
Turkey,Istanbul Province,2011.5,Carpinus betulus,Mediterranean,Evergreen,Dry,12.7,1111.4
Turkey,Istanbul Province,2012.5,Carpinus betulus,Mediterranean,Evergreen,Dry,12.7,1111.4
USA,California,2006.0,"Eriogonum wrightii, Quercus kelloggii; Calocedrus decurrens; Arctostaphylos pringlei; Pinus lambertiana",Mediterranean,Deciduous,Dry,10.3,507.0
USA,California,1994.0,Various,Temperate,Evergreen,Dry,14.0,511.0
USA,Florida,1995.0,Pinus elliottii,Tropical,Evergreen,Dry,21.7,1330.0
China,Hainan,2013.0,"Fagacea, Lauraceae",Tropical,Evergreen,Dry,19.15,2198.0
China,Jiangsu,2003.5,Oryza sativa,Subtropical,Deciduous,Dry,15.6,1100.0
China,Jiangsu,2004.0,Triticum aestivum,Subtropical,Deciduous,Dry,15.6,1100.0
China,Jiangsu,2004.5,"Oryza sativa, Zea mays",Subtropical,Deciduous,Dry,15.6,1100.0
China,Hunan,2013.5,Oryza sativa,Subtropical,Evergreen,Dry,17.5,1330.0
China,Chongqin,2012.5,Pinus massoniana,Subtropical,Evergreen,Dry,13.6,1611.8
China,Heilongjiang,2012.0,Oryza sativa,Temperate,Deciduous,Wet,2.94,595.32
China,Nanling,2015.0,Cunninghamia lanceolata,Subtropical,Evergreen,Dry,15.6,2024.7
China,Henan,2012.0,Robinia pseudoacacia,Temperate,Deciduous,Dry,13.4,641.7
China,Henan,2006.0,Robinia pseudoacacia,Temperate,Evergreen,Dry,13.4,641.7
Italy,Varese Lombardy,2008.0,Quercus robur,Mediterranean,Deciduous,Dry,12.0,1580.0
USA,North Carolina,1995.5,Liriodendron tulipifera; Quercus rubra; Acer rubrum; Tsuga canadensis,Temperate,Deciduous,Dry,12.6,1800.0
China,Hebei,2015.0,Triticum aestivum,Temperate,Deciduous,Dry,13.3,481.0
China,Xinjiang Uygur,2010.0,"Mixed, Gossypium spp., Phragmites australis, Populus euphratica",Temperate,Deciduous,Dry,7.7,102.0
Estonia,Eastern Estonia,2014.0,Betula pubescens,Temperate,Deciduous,Wet,5.8,680.0
China,Guizhou,2008.5,"Liquid Amber, Pinus massoniana, Quercus",Subtropical,Deciduous,Dry,12.800000000000002,1258.0
USA,Alaska,2004.0,Picea mariana,Boreal,Evergreen,Dry,-2.3,347.0
USA,Alaska,2004.0,Picea mariana,Boreal,Evergreen,Dry,-2.3,347.0
USA,Alaska,2004.0,Picea mariana,Boreal,Evergreen,Dry,-2.3,347.0
India,Anantnag,2012.0,"Viburnum grandiflorum, Stipa sibirica, Fragaria nubicola, Viburnum grandiflorum, Fragaria nubicola, Clinopodium vulgare, Berberis orthobotrys, Stipa sibirica",Temperate,Deciduous,Dry,17.0,1289.0
India,Anantnag,2013.0,"Berberis orthobotrys, Stipa sibirica, Viburnum grandiflorum, Fragaria nubicola, Clinopodium vulgare, Viburnum grandiflorum, Stipa sibirica, Fragaria nubicola",Temperate,Deciduous,Dry,17.0,1289.0
Zambia,Western Province,2008.0,Brachystegia spiciformis; Brachystegia bakerana; Guibourtia coleosperma; Ochna pulchra,Tropical,Evergreen,Dry,21.8,948.0
Zambia,Western Province,2009.0,Brachystegia spiciformis; Brachystegia bakerana; Guibourtia coleosperma; Ochna pulchra,Tropical,Evergreen,Dry,21.8,948.0
China,Inner Mongolia,2005.0,Pennisetum centrasiaticum,Temperate,Deciduous,Dry,6.5,356.9
USA,Michigan,2012.5,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
USA,Michigan,2013.0,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0
